RK,PLAYER,POS,TEAM,AST,TOTAL,COMB,SACK,YDSL,PD,INT,YDS,LONG,TD,FF,REC,TD,YEAR
NA,Kris Brown, PK,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Chester Pitts, OT,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Kevin Walter, WR,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,
NA,Matt Schaub, QB,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Chris Myers, C,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Chris White, C,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Eric Winston, OT,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Owen Daniels, TE,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Kasey Studdard, OG,HOU,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2009
1467,Geoffrey Pope, CB,CIN/PHI,0,0,0,0.0,0,1,0,0,0,0,0,0,0,2009
NA,Jarvis Moss, DE,DEN,0,0,0,0.0,0,1,0,0,0,0,0,0,0,2009
NA,Vernon Carey, OG,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Bryant McKinnie, OT,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2009
NA,
NA,Darius Reynaud, WR,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Geoffrey Pope, CB,CIN/PHI,0,0,0,0.0,0,1,0,0,0,0,0,0,0,2009
NA,Brian St. Pierre, QB,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2009
NA,Jason Campbell, QB,WSH,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2009
,
1,D'Qwell Jackson, LB,CLE,59,95,154,2.0,11,6,3,29,16,0,0,0,0,2008
2,Patrick Willis, LB,SF,32,109,141,1.0,5,10,1,86,86,1,1,1,0,2008
3,Jon Beason, LB,CAR,28,110,138,0.0,0,8,3,52,44,0,0,1,0,2008
4,Barrett Ruud, LB,TB,35,102,137,3.0,20,6,2,10,10,0,0,1,0,2008
5,Kirk Morrison, LB,OAK,36,99,135,1.0,1,1,1,0,0,0,2,0,0,2008
6,James Farrior, LB,PIT,46,87,133,3.5,23,5,0,0,0,0,1,1,0,2008
NA,London Fletcher, LB,WSH,37,96,133,0.5,1,6,0,0,0,0,1,1,0,2008
8,Jonathan Vilma, LB,NO,34,98,132,1.0,5,6,1,8,8,0,2,3,0,2008
9,Gibril Wilson, S,OAK,33,96,129,1.5,3,4,2,5,5,0,1,3,0,2008
10,Jerod Mayo, LB,NE,28,100,128,0.0,0,4,0,0,0,0,1,1,0,2008
NA,11,Eric Weddle, S,LAC,22,105,127,1.0,3,5,1,3,3,0,0,1,2008
0,12,Paris Lenon, LB,DET,40,81,121,1.5,6,3,0,0,0,0,2,2,2008
0,13,Yeremiah Bell, SS,MIA,20,100,120,1.0,3,10,0,0,0,0,3,1,2008
0,14,Eric Barton, LB,NYJ,26,93,119,1.5,4,4,0,0,0,0,1,1,2008
0,
NA,Karlos Dansby, LB,ARI,24,95,119,4.0,39,5,2,47,34,0,2,3,0,2008
16,Ray Lewis, LB,BAL,32,85,117,3.5,33,9,3,43,29,0,2,2,0,2008
17,Dhani Jones, LB,CIN,41,75,116,0.0,0,8,1,13,13,0,1,1,0,2008
NA,Bradie James, LB,DAL,36,80,116,8.0,50,4,0,0,0,0,3,2,0,2008
19,Chad Greenway, LB,MIN,29,86,115,5.5,29,5,0,0,0,0,3,0,0,2008
20,Ernie Sims, LB,DET,42,71,113,1.0,5,1,0,0,0,0,0,0,0,2008
NA,
NA,Channing Crowder, LB,MIA,21,92,113,0.0,0,6,0,0,0,0,1,1,0,2008
NA,Thomas Davis, LB,CAR,21,92,113,3.5,25,6,0,0,0,0,2,1,0,2008
23,DeMeco Ryans, LB,HOU,26,86,112,1.0,9,4,0,0,0,0,2,3,0,2008
24,Paul Posluszny, LB,BUF,23,87,110,0.0,0,6,1,9,9,0,1,1,0,2008
NA,Lance Briggs, LB,CHI,20,90,110,0.5,7,10,3,12,9,0,1,2,0,2008
26,Stewart Bradley, LB,PHI,22,86,108,1.0,6,6,1,17,17,0,1,1,0,2008
27,Freddy Keiaho, LB,IND,26,79,105,0.0,0,0,0,0,0,0,0,2,0,2008
28,Pisa Tinoisamoa, LB,LAR,16,88,104,3.0,19,2,0,0,0,0,2,0,0,2008
29,Keith Brooking, LB,ATL,31,71,102,0.0,0,3,0,0,0,0,0,0,0,2008
30,Antoine Bethea, S,IND,27,74,101,0.0,0,4,2,0,0,0,0,1,0,2008
NA,
NA,James Harrison, LB,PIT,34,67,101,16.0,115,3,1,33,33,0,7,0,0,2008
32,Jamie Winborn, LB,DEN,25,74,99,0.5,3,11,0,0,0,0,0,0,0,2008
NA,Gary Brackett, LB,IND,28,71,99,0.0,0,1,0,0,0,0,1,1,0,2008
34,Keith Bulluck, LB,TEN,23,75,98,0.5,4,6,0,0,0,0,1,1,0,2008
NA,Bernard Pollard, SS,KC,20,78,98,0.0,0,1,1,0,0,0,3,3,0,2008
NA,Stephen Cooper, LB,LAC,26,72,98,1.5,5,6,4,11,10,0,0,0,0,2008
37,Thomas Howard, LB,OAK,17,80,97,1.0,8,5,1,-3,-3,0,2,0,0,2008
38,Rashad Jeanty, LB,CIN,33,63,96,0.0,0,2,0,0,0,0,2,1,0,2008
NA,Takeo Spikes, LB,SF,35,61,96,1.0,6,6,3,14,13,0,2,1,0,2008
NA,Michael Lewis, S,SF,20,76,96,2.0,15,6,0,0,0,0,1,1,0,2008
,
41,Erik Coleman, SS,ATL,15,80,95,0.0,0,6,3,48,32,0,2,0,0,2008
NA,Antoine Winfield, CB,MIN,14,81,95,2.0,20,11,2,5,4,0,4,2,0,2008
NA,Antonio Pierce, LB,NYG,23,72,95,1.5,12,2,0,0,0,0,2,0,0,2008
44,Curtis Lofton, LB,ATL,27,67,94,1.0,7,3,0,0,0,0,1,0,0,2008
NA,Zach Thomas, LB,DAL,29,65,94,1.0,1,3,0,0,0,0,0,1,0,2008
NA,Daniel Bullocks, S,DET,30,64,94,0.0,0,2,0,0,0,0,3,1,0,2008
NA,Clint Session, LB,IND,20,74,94,0.0,0,0,0,0,0,0,3,0,0,2008
NA,Lofa Tatupu, LB,SEA,25,69,94,0.0,0,4,1,16,16,0,1,0,0,2008
49,Lawyer Milloy, S,ATL,17,76,93,0.0,0,5,1,38,38,0,1,0,0,2008
NA,Brian Urlacher, LB,CHI,14,79,93,0.0,0,10,2,11,11,0,0,1,0,2008
NA,
NA,Charles Tillman, CB,CHI,12,81,93,0.0,0,17,3,52,26,1,4,0,0,2008
NA,D.J. Williams, LB,DEN,25,68,93,2.5,13,2,0,0,0,0,0,1,0,2008
NA,Quintin Mikell, SS,PHI,25,68,93,2.0,29,9,3,53,41,0,2,0,0,2008
NA,Chris Gamble, CB,CAR,10,83,93,0.0,0,18,3,23,19,0,1,2,0,2008
55,Corey Graham, S,CHI,14,77,91,0.0,0,8,1,6,6,0,1,1,0,2008
NA,Cedric Griffin, SS,MIN,11,80,91,0.0,0,14,1,-2,-2,0,5,0,0,2008
57,Andra Davis, LB,CLE,28,62,90,0.0,0,3,1,4,4,0,0,0,0,2008
58,Roman Harper, S,NO,7,82,89,0.0,0,9,0,0,0,0,1,0,0,2008
NA,Antrel Rolle, S,ARI,11,78,89,0.0,0,5,1,40,40,1,0,0,0,2008
60,Kevin Payne, S,CHI,15,73,88,1.0,6,7,4,147,50,0,0,0,0,2008
NA,
NA,Gerald Hayes, LB,ARI,21,67,88,0.5,3,4,0,0,0,0,4,2,0,2008
NA,Quentin Jammer, CB,LAC,13,75,88,0.0,0,19,2,2,2,0,3,2,0,2008
63,Scott Shanle, LB,NO,27,60,87,2.0,12,5,0,0,0,0,1,0,0,2008
NA,Ryan Clark, FS,PIT,35,52,87,0.0,0,6,1,0,0,0,0,0,0,2008
NA,Rocky McIntosh, LB,WSH,27,60,87,2.0,13,5,1,4,4,0,2,0,0,2008
66,A.J. Hawk, LB,GB,19,67,86,3.0,16,1,0,0,0,0,0,0,0,2008
NA,Julian Peterson, LB,SEA,21,65,86,5.0,42,5,0,0,0,0,4,1,0,2008
68,Derrick Johnson, LB,KC,17,68,85,1.5,13,6,1,7,7,0,4,0,0,2008
NA,Jarrad Page, S,KC,22,63,85,0.0,0,12,4,2,2,0,2,2,0,2008
NA,Oshiomogho Atogwe, DB,LAR,8,77,85,0.0,0,5,5,91,43,0,6,3,0,2008
NA,71,DeMarcus Ware, LB,DAL,15,69,84,20.0,113,2,0,0,0,0,6,1,2008
0,
NA,Stephen Tulloch, LB,TEN,20,64,84,1.0,8,2,0,0,0,0,0,2,0,2008
NA,Kerry Rhodes, FS,NYJ,24,60,84,1.0,5,5,2,50,50,0,0,2,0,2008
NA,Leroy Hill, LB,SEA,21,63,84,1.0,2,3,0,0,0,0,0,0,0,2008
NA,Mike Peterson, LB,JAX,14,70,84,1.0,7,0,0,0,0,0,0,0,0,2008
76,Brandon Johnson, LB,CIN,37,46,83,1.5,5,4,2,35,35,0,0,0,0,2008
NA,Marquand Manuel, S,DEN,22,61,83,0.0,0,4,0,0,0,0,0,0,0,2008
NA,Kalvin Pearson, S,DET,18,65,83,1.0,11,4,0,0,0,0,5,1,0,2008
NA,Brandon Meriweather, S,NE,22,61,83,2.0,19,9,4,25,19,0,2,0,0,2008
80,Kawika Mitchell, LB,BUF,25,57,82,4.0,28,3,2,33,32,0,2,0,0,2008
,
81,Brian Williams, CB,JAX,8,74,82,0.0,0,10,2,31,27,0,0,0,0,2008
NA,Bart Scott, LB,BAL,21,61,82,1.5,12,5,0,0,0,0,2,0,0,2008
83,Scott Fujita, LB,NO,18,63,81,0.0,0,3,2,19,17,0,1,0,0,2008
84,Calvin Pace, LB,NYJ,18,62,80,7.0,45,3,0,0,0,0,5,4,0,2008
85,Deon Grant, S,SEA,17,62,79,0.0,0,8,2,31,31,0,0,0,0,2008
86,Chris Hope, DB,TEN,15,63,78,1.0,0,8,4,53,39,0,0,0,0,2008
NA,David Thornton, LB,TEN,18,60,78,0.0,0,6,0,0,0,0,2,0,0,2008
88,Renaldo Hill, S,MIA,15,62,77,0.0,0,4,3,34,17,0,0,0,0,2008
NA,Trent Cole, LB,PHI,18,59,77,9.0,59,2,0,0,0,0,2,0,0,2008
90,Shaun Rogers, DT,CLE,15,61,76,4.5,27,4,0,0,0,0,0,0,0,2008
NA,
NA,Nate Webster, LB,DEN,26,50,76,2.0,9,3,0,0,0,0,1,1,0,2008
NA,Josh Wilson, CB,SEA,7,69,76,1.0,13,9,4,135,75,1,3,2,0,2008
NA,Chris Horton, DB,WSH,19,57,76,1.0,8,5,3,13,10,0,0,1,0,2008
94,Leon Hall, CB,CIN,14,61,75,0.0,0,24,3,87,50,1,0,1,0,2008
NA,Brandon McDonald, DB,CLE,11,64,75,0.0,0,17,5,146,98,1,1,0,0,2008
NA,Michael Griffin, S,TEN,20,55,75,1.0,4,11,7,172,83,1,1,1,0,2008
NA,Akin Ayodele, LB,MIA,17,58,75,0.0,0,4,2,29,17,0,0,1,0,2008
NA,Tedy Bruschi, LB,NE,37,38,75,0.0,0,1,0,0,0,0,0,0,0,2008
NA,David Harris, LB,NYJ,23,52,75,1.0,9,1,0,0,0,0,0,1,0,2008
NA,Brian Dawkins, S,PHI,11,64,75,3.0,22,6,1,25,25,0,6,1,0,2008
NA,
NA,Adrian Wilson, DB,ARI,15,60,75,2.5,21,5,2,37,28,0,2,0,0,2008
NA,Ronde Barber, FS,TB,8,67,75,2.0,8,12,4,69,65,1,0,1,0,2008
NA,Richard Marshall, CB,CAR,7,68,75,2.0,16,4,1,11,11,0,0,0,0,2008
104,Ken Hamlin, S,DAL,21,53,74,1.0,7,2,1,0,0,0,1,1,0,2008
NA,Shaun Phillips, LB,LAC,22,52,74,7.5,39,4,0,0,0,0,1,1,0,2008
NA,Antoine Cason, CB,LAC,15,59,74,0.0,0,7,2,69,59,1,1,0,0,2008
107,Michael Boley, LB,ATL,10,63,73,0.0,0,9,1,16,16,0,0,1,0,2008
NA,Keith Ellison, LB,BUF,24,49,73,0.0,0,2,0,0,0,0,0,1,0,2008
NA,Mike Brown, S,CHI,16,57,73,1.0,5,8,2,0,0,0,0,0,0,2008
NA,Leigh Bodden, CB,DET,12,61,73,0.0,0,11,1,2,2,0,3,2,0,2008
NA,
NA,Rocky Boiman, LB,KC,17,56,73,0.0,0,3,0,0,0,0,1,0,0,2008
NA,Brandon Carr, CB,KC,3,70,73,0.0,0,6,2,67,35,0,0,2,0,2008
NA,Troy Polamalu, SS,PIT,19,54,73,0.0,0,17,7,59,23,0,0,0,0,2008
NA,Justin Smith, DE,SF,23,50,73,7.0,51,3,1,0,0,0,1,0,0,2008
NA,Derrick Brooks, LB,TB,15,58,73,0.0,0,7,1,-2,-2,0,1,0,0,2008
116,Nick Collins, S,GB,12,60,72,0.0,0,15,7,295,62,3,1,0,0,2008
NA,Melvin Bullitt, S,IND,13,59,72,0.0,0,9,4,7,3,0,1,0,0,2008
NA,Will Witherspoon, LB,LAR,15,57,72,1.0,10,3,1,2,2,0,0,1,0,2008
NA,Michael Johnson, CB,NYG,25,47,72,1.0,13,4,2,18,18,0,0,1,0,2008
NA,Brian Russell, S,SEA,17,55,72,1.0,7,3,0,0,0,0,1,0,0,2008
,
121,Nick Harper, CB,TEN,3,68,71,0.0,0,14,2,11,11,0,1,0,0,2008
122,Cortland Finnegan, CB,TEN,12,58,70,1.0,2,17,5,100,99,1,0,0,0,2008
NA,Danny Clark, LB,NYG,27,43,70,0.0,0,1,0,0,0,0,3,0,0,2008
NA,Chris Harris, DB,CAR,10,60,70,0.0,0,3,1,16,16,0,2,1,0,2008
NA,Gerald Sensabaugh, FS,JAX,11,59,70,0.0,0,8,4,38,23,0,0,0,0,2008
NA,Justin Durant, LB,JAX,8,62,70,0.0,0,5,0,0,0,0,0,0,0,2008
127,Brandon Chillar, LB,GB,10,59,69,1.0,5,8,0,0,0,0,1,0,0,2008
NA,Brady Poppinga, LB,GB,21,48,69,0.0,0,1,0,0,0,0,0,0,0,2008
NA,Brandon Flowers, CB,KC,7,62,69,0.0,0,13,2,118,91,1,1,2,0,2008
NA,Darren Sharper, S,MIN,9,60,69,0.0,0,5,1,12,12,0,0,2,0,2008
NA,
NA,Abram Elam, FS,NYJ,21,48,69,2.0,19,3,1,92,92,1,3,0,0,2008
NA,Tanard Jackson, DB,TB,10,59,69,1.0,8,3,1,25,25,0,2,1,0,2008
NA,Daryl Smith, LB,JAX,10,59,69,2.5,16,3,0,0,0,0,1,0,0,2008
NA,Jim Leonhard, FS,BAL,14,55,69,1.0,7,6,1,35,35,1,0,0,0,2008
135,Bryan Scott, LB,BUF,13,55,68,1.0,8,3,0,0,0,0,0,1,0,2008
NA,Marvin White, S,CIN,15,53,68,0.0,0,4,1,0,0,0,0,0,0,2008
NA,Ryan Nece, LB,DET,23,45,68,1.5,5,5,1,18,18,0,0,0,0,2008
NA,James Butler, S,NYG,14,54,68,0.0,0,7,3,62,47,0,0,1,0,2008
NA,Terrell Suggs, LB,BAL,15,53,68,8.0,70,9,2,86,44,2,2,0,0,2008
140,Domata Peko Sr., DT,CIN,38,29,67,0.5,1,2,0,0,0,0,0,0,0,2008
NA,
NA,Justin Tuck, DE,NYG,15,52,67,12.0,85,2,1,41,41,1,3,0,0,2008
NA,Kenny Phillips, S,NYG,12,55,67,0.0,0,5,1,0,0,0,0,0,0,2008
NA,Cato June, LB,TB,18,49,67,0.0,0,2,1,1,1,0,0,0,0,2008
144,Terrence McGee, CB,BUF,5,61,66,0.0,0,18,3,36,36,0,0,0,0,2008
NA,Ko Simpson, S,BUF,15,51,66,0.0,0,2,0,0,0,0,0,0,0,2008
NA,Kamerion Wimbley, LB,CLE,14,52,66,4.0,18,2,1,2,2,0,1,0,0,2008
NA,Eric Wright, DB,CLE,5,61,66,0.0,0,13,3,131,94,1,2,3,0,2008
NA,Tim Jennings, CB,IND,15,51,66,0.0,0,7,2,9,6,0,2,2,0,2008
NA,Vince Wilfork, DT,NE,21,45,66,2.0,13,1,0,0,0,0,0,0,0,2008
NA,Zac Diles, LB,HOU,19,47,66,1.0,9,2,1,0,0,0,1,0,0,2008
NA,151,Brodney Pool, S,CLE,5,60,65,1.0,6,6,3,45,24,0,1,1,2008
0,
NA,Ike Taylor, CB,PIT,15,50,65,0.0,0,14,1,0,0,0,0,0,0,2008
NA,Lawrence Timmons, LB,PIT,22,43,65,5.0,43,3,1,89,89,0,1,1,0,2008
NA,LaRon Landry, FS,WSH,16,49,65,0.5,4,11,2,18,13,0,2,1,0,2008
155,Chinedum Ndukwe, S,CIN,21,43,64,3.0,25,4,1,12,12,0,0,1,0,2008
NA,Ben Leber, LB,MIN,17,47,64,1.5,10,7,2,29,28,0,1,4,0,2008
NA,James Sanders, DB,NE,22,42,64,0.0,0,3,1,9,9,0,0,0,0,2008
NA,Kevin Kaesviharn, S,NO,15,49,64,0.0,0,4,2,13,13,0,0,0,0,2008
NA,Dwight Lowery, S,NYJ,10,54,64,0.0,0,16,1,0,0,0,5,0,0,2008
NA,Antonio Cromartie, DB,LAC,4,60,64,0.0,0,9,2,66,52,1,0,0,0,2008
,
161,Marcus Trufant, CB,SEA,4,60,64,0.0,0,13,1,0,0,0,0,2,0,2008
162,Corey Chavous, S,LAR,11,52,63,0.0,0,1,0,0,0,0,0,1,0,2008
NA,Larry Foote, LB,PIT,29,34,63,1.5,9,3,0,0,0,0,1,0,0,2008
NA,Clinton Hart, S,LAC,18,45,63,0.0,0,8,0,0,0,0,0,1,0,2008
NA,Nate Clements, SS,SF,7,56,63,0.0,0,9,2,13,13,0,1,0,0,2008
NA,Eugene Wilson, S,HOU,11,52,63,0.0,0,7,2,36,19,0,0,0,0,2008
167,Adewale Ogunleye, DE,CHI,14,48,62,5.0,45,4,1,0,0,0,0,0,0,2008
NA,Dre' Bly, CB,DEN,8,54,62,0.0,0,8,2,5,5,0,1,0,0,2008
NA,Charles Woodson, S,GB,12,50,62,3.0,14,17,7,169,62,2,1,1,0,2008
NA,Aaron Kampman, DE,GB,15,47,62,9.5,47,1,0,0,0,0,0,0,0,2008
NA,
NA,Demorrio Williams, LB,KC,16,46,62,0.0,0,1,0,0,0,0,1,2,0,2008
NA,Mike Vrabel, LB,NE,22,40,62,4.0,23,4,1,5,5,0,1,1,0,2008
173,Chris Houston, CB,ATL,9,52,61,0.0,0,16,2,10,10,1,0,1,0,2008
NA,Donte Whitner, DB,BUF,11,50,61,1.0,13,1,0,0,0,0,1,0,0,2008
NA,Jason Craft, CB,LAR/NO,4,57,61,3.0,22,6,1,16,16,0,3,3,0,2008
NA,Jason Craft, CB,LAR/NO,4,57,61,3.0,22,6,1,16,16,0,3,3,0,2008
NA,Will Smith, DE,NO,18,43,61,3.0,23,1,0,0,0,0,1,0,0,2008
NA,Chase Blackburn, LB,NYG,21,40,61,1.0,13,0,0,0,0,0,1,1,0,2008
NA,Akeem Jordan, LB,PHI,8,53,61,0.0,0,0,0,0,0,0,0,2,0,2008
NA,Charles Godfrey, S,CAR,9,52,61,1.0,8,5,1,16,16,0,1,2,0,2008
NA,181,Kevin Williams, DT,MIN,15,45,60,8.5,60,4,0,0,0,0,1,0,2008
0,
NA,Shaun Ellis, DE,NYJ,19,41,60,8.0,51,0,0,0,0,0,2,1,0,2008
NA,Chike Okeafor, LB,ARI,10,50,60,4.5,14,3,1,39,39,0,1,0,0,2008
NA,Aaron Smith, DE,PIT,16,44,60,5.5,39,4,0,0,0,0,0,0,0,2008
NA,LaMarr Woodley, LB,PIT,19,41,60,11.5,85,2,1,6,6,0,2,4,0,2008
NA,Jordan Babineaux, SS,SEA,3,57,60,0.0,0,3,1,35,35,1,2,1,0,2008
NA,H.B. Blades, LB,WSH,20,40,60,0.0,0,1,0,0,0,0,0,0,0,2008
NA,Ken Lucas, CB,CAR,7,53,60,0.0,0,10,2,74,43,0,0,0,0,2008
189,Mike Montgomery, DE,GB,16,43,59,2.5,11,1,0,0,0,0,1,0,0,2008
NA,Chris Gocong, LB,PHI,16,43,59,2.0,17,5,0,0,0,0,1,1,0,2008
NA,
NA,Omar Gaither, LB,PHI,8,51,59,2.5,17,6,0,0,0,0,1,2,0,2008
NA,Jermaine Phillips, S,TB,11,48,59,0.0,0,5,3,72,58,0,1,1,0,2008
NA,Nick Ferguson, S,HOU,11,48,59,0.0,0,2,0,0,0,0,1,1,0,2008
194,Ryan Denney, DE,BUF,18,40,58,4.0,24,7,0,0,0,0,1,0,0,2008
NA,Darrelle Revis, CB,NYJ,13,45,58,1.0,9,16,5,38,32,1,1,2,0,2008
196,Tramon Williams, CB,GB,5,52,57,0.0,0,14,5,78,39,0,2,1,0,2008
NA,Hiram Eugene, S,OAK,11,46,57,0.0,0,3,0,0,0,0,2,0,0,2008
NA,Ron Bartell, CB,LAR,3,54,57,1.0,4,19,3,29,24,0,2,1,0,2008
NA,Bryan Thomas, LB,NYJ,18,39,57,5.5,32,1,0,0,0,0,3,1,0,2008
NA,Tim Dobbins, LB,LAC,11,46,57,0.0,0,4,1,4,4,0,3,0,0,2008
,
201,Jarret Johnson, LB,BAL,12,45,57,5.0,32,3,0,0,0,0,2,1,0,2008
NA,Kevin Bentley, LB,HOU,19,38,57,1.0,15,1,0,0,0,0,0,1,0,2008
203,Willie McGinest, LB,CLE,13,43,56,1.0,0,2,0,0,0,0,0,0,0,2008
NA,Sean Jones, DB,CLE,8,48,56,0.0,0,4,4,27,20,0,1,0,0,2008
NA,Aaron Francisco, DB,ARI,8,48,56,0.0,0,1,0,0,0,0,1,0,0,2008
NA,Jamal Williams, DT,LAC,10,46,56,1.5,5,3,0,0,0,0,0,0,0,2008
NA,Carlos Rogers, CB,WSH,7,49,56,0.0,0,24,2,73,42,0,0,1,0,2008
208,Kyle Williams, DT,BUF,18,37,55,2.0,15,0,0,0,0,0,1,0,0,2008
NA,Wesley Woodyard, LB,DEN,8,47,55,0.0,0,1,0,0,0,0,0,0,0,2008
NA,Tommy Kelly, DE,OAK,24,31,55,4.5,26,0,0,0,0,0,0,0,0,2008
NA,
NA,Rocky Bernard, DT,SEA,12,43,55,4.0,26,1,0,0,0,0,1,1,0,2008
NA,Darryl Tapp, DE,SEA,9,46,55,5.5,26,0,0,0,0,0,4,1,0,2008
NA,Haloti Ngata, DT,BAL,12,43,55,1.0,8,5,2,8,7,0,0,0,0,2008
214,Tamba Hali, LB,KC,11,43,54,3.0,23,2,0,0,0,0,3,1,0,2008
NA,Jared Allen, DE,MIN,13,41,54,14.5,103,3,0,0,0,0,3,0,0,2008
NA,Ray Edwards, DE,MIN,19,35,54,5.0,26,3,0,0,0,0,1,0,0,2008
NA,Walt Harris, CB,SF,10,44,54,1.0,0,13,3,25,24,0,0,0,0,2008
NA,Fred Smoot, CB,WSH,11,43,54,0.0,0,7,1,0,0,0,0,0,0,2008
NA,Na'il Diggs, LB,CAR,11,43,54,1.0,6,2,1,0,0,0,0,0,0,2008
NA,Reggie Nelson, S,JAX,6,48,54,0.0,0,4,2,0,0,0,0,0,0,2008
NA,221,Aaron Rouse, S,GB,14,39,53,0.0,0,3,2,136,99,1,0,0,2008
0,
NA,Jay Richardson, LB,OAK,14,39,53,3.0,24,1,0,0,0,0,0,0,0,2008
NA,Matt Roth, DE,MIA,7,46,53,5.0,27,4,0,0,0,0,2,0,0,2008
NA,Kenyon Coleman, DE,NYJ,10,43,53,0.5,3,1,0,0,0,0,0,0,0,2008
NA,Mark Roman, S,SF,14,39,53,0.0,0,5,0,0,0,0,0,1,0,2008
NA,Mario Williams, DE,HOU,9,44,53,12.0,82,0,0,0,0,0,4,0,0,2008
227,Tony Brown, DT,TEN,14,38,52,4.0,23,4,0,0,0,0,0,2,0,2008
NA,Richard Seymour, DT,NE,17,35,52,8.0,50,1,0,0,0,0,0,1,0,2008
NA,Randall Gay, CB,NO,4,48,52,1.0,6,15,0,0,0,0,0,0,0,2008
NA,Aaron Ross, CB,NYG,6,46,52,0.0,0,8,3,58,50,1,0,0,0,2008
NA,
NA,Phillip Buchanon, CB,TB,4,48,52,0.0,0,6,2,33,26,1,1,1,0,2008
NA,Corey Ivy, CB,BAL,5,47,52,2.5,7,3,0,0,0,0,1,0,0,2008
NA,Jacques Reeves, CB,HOU,4,48,52,0.0,0,19,4,108,44,1,1,0,0,2008
234,Jeremiah Ratliff, DL,DAL,18,33,51,7.5,57,5,0,0,0,0,0,1,0,2008
NA,Albert Haynesworth, DT,TEN,10,41,51,8.5,53,2,0,0,0,0,3,1,0,2008
NA,Mathias Kiwanuka, DE,NYG,17,34,51,8.0,61,1,0,0,0,0,2,2,0,2008
NA,Sheldon Brown, CB,PHI,9,42,51,1.0,7,12,1,23,23,0,1,0,0,2008
NA,Matt Wilhelm, LB,LAC,10,41,51,0.0,0,3,1,8,8,0,0,0,0,2008
NA,Julius Peppers, DE,CAR,11,40,51,14.5,83,5,0,0,0,0,5,0,0,2008
240,Corey Williams, DT,CLE,17,33,50,0.5,5,4,0,0,0,0,1,1,0,2008
,
241,Quinton Culberson, LB,LAR,10,40,50,0.0,0,2,0,0,0,0,0,1,0,2008
NA,Will Allen, DB,MIA,8,42,50,1.0,11,15,3,62,32,1,1,0,0,2008
NA,Usama Young, SS,NO,8,42,50,0.0,0,8,2,3,3,0,0,1,0,2008
NA,Corey Webster, CB,NYG,2,48,50,1.0,3,24,3,65,57,0,2,0,0,2008
NA,Kris Jenkins, DT,NYJ,13,37,50,3.5,21,2,0,0,0,0,1,0,0,2008
246,Nick Barnett, LB,GB,8,41,49,0.0,0,2,0,0,0,0,1,0,0,2008
NA,Johnny Jolly, DE,GB,13,36,49,0.0,0,2,0,0,0,0,0,1,0,2008
NA,Darnell Dockett, DT,ARI,12,37,49,4.0,21,1,0,0,0,0,1,3,0,2008
NA,Kevin Carter, DE,TB,21,28,49,4.0,17,2,0,0,0,0,1,0,0,2008
250,Ryan Pickett, DT,GB,22,26,48,1.5,6,3,0,0,0,0,0,0,0,2008
NA,
NA,Robert Mathis, LB,IND,12,36,48,11.5,67,3,0,0,0,0,5,3,0,2008
NA,Pat Thomas, LB,KC,15,33,48,0.5,5,2,0,0,0,0,0,0,0,2008
NA,Kalimba Edwards, DE,OAK,7,41,48,5.0,25,0,0,0,0,0,1,1,0,2008
NA,DeAngelo Hall, S,OAK/WSH,5,43,48,0.5,1,13,3,31,21,0,0,1,0,2008
NA,Sabby Piscitelli, S,TB,8,40,48,0.0,0,8,2,106,84,0,2,0,0,2008
256,Chris Kelsay, DE,BUF,14,33,47,2.0,18,5,0,0,0,0,1,0,0,2008
NA,Vincent Fuller, S,TEN,10,37,47,0.0,0,2,0,0,0,0,1,0,0,2008
NA,Marlin Jackson, S,IND,6,41,47,0.0,0,1,0,0,0,0,1,0,0,2008
NA,Victor Adeyanju, DE,LAR,7,40,47,2.0,11,0,0,0,0,0,0,0,0,2008
NA,Joey Porter, LB,MIA,11,36,47,17.5,96,1,0,0,0,0,4,1,0,2008
NA,
NA,Ellis Hobbs, CB,NE,8,39,47,1.5,10,11,3,0,4,0,0,0,0,2008
NA,Brodrick Bunkley, DT,PHI,13,34,47,2.0,1,2,0,0,0,0,0,1,0,2008
263,Glenn Dorsey, DL,KC,14,32,46,1.0,1,1,0,0,0,0,1,0,0,2008
NA,Vonnie Holliday, DE,MIA,16,30,46,3.5,14,1,0,0,0,0,0,1,0,2008
NA,Travis Kirschke, DE,PIT,16,30,46,2.0,11,0,0,0,0,0,0,1,0,2008
